caller;recipient;dt;duration
+79709796352;+79827938649;2020-03-30 23:28:40;554
+79633270585;+79192527940;2020-05-07 04:12:09;519
+79044576226;+79098173539;2020-05-15 21:37:18;98
+79231983437;+79379726440;2020-01-27 11:04:50;217
+79704127241;+79791661835;2020-05-22 05:27:24;-1
+79994363784;+79385592937;2020-03-04 17:54:23;942
+79931039617;+79054221543;2020-01-08 09:14:42;87
+79192527940;+79687304268;2020-05-29 06:04:03;306
+79286644224;+79105284330;2020-04-30 21:27:08;962
+79660953259;+79505911293;2020-04-09 15:32:02;616
+79543551151;+79480506353;2020-03-26 06:51:44;982
+79837220851;+79551562689;2020-05-06 03:05:08;413
+79227186419;+79594742232;2020-01-15 11:22:41;239
+79987655975;+79400654005;2020-01-27 08:38:42;936
+79766364851;+79536661498;2020-04-13 18:14:05;681
+79815576623;+79208784399;2020-04-04 21:01:08;-2
+79044321363;+79837498700;2020-04-24 02:52:24;730
+79317235687;+79534530682;2020-03-18 07:40:00;439
+79640319752;+79570221927;2020-02-07 00:55:33;721
+79926444889;+79906189997;2020-05-22 14:12:50;-1
+79717894676;+79426855814;2020-04-08 23:54:32;373
+79837220851;+79210856463;2020-05-01 21:11:05;803
+79590518050;+79305747938;2020-02-23 08:35:54;90
+79911048465;+79252289226;2020-01-04 01:27:12;588
+79887691115;+79221139318;2020-02-10 23:51:46;960
+79626551982;+79163377741;2020-04-14 20:55:38;335
+79777755232;+79839264101;2020-01-08 12:24:19;932
+79633270585;+79680691275;2020-03-09 11:15:45;-1
+79747983853;+79766988037;2020-05-15 10:51:20;897
+79090689603;+79882994952;2020-01-08 08:11:42;868
+79839351464;+79148864251;2020-02-20 19:11:45;-1
+79663826885;+79267068674;2020-01-11 12:00:10;867
+79526593203;+79644433807;2020-04-27 23:25:42;485
+79065688312;+79477152666;2020-02-07 23:38:34;192
+79122841287;+79680307351;2020-05-24 13:33:36;392
+79741634772;+79893144987;2020-05-01 08:18:43;475
+79777755232;+79552170471;2020-03-20 01:12:46;965
+79209635425;+79004136622;2020-03-13 03:21:13;674
+79680691275;+79888420719;2020-02-05 21:33:41;-2
+79931039617;+79987108316;2020-03-09 08:09:46;-1
+79664169612;+79082027467;2020-02-09 16:48:19;85
+79400654005;+79594742232;2020-02-20 21:00:17;302
+79688462924;+79604498792;2020-02-24 06:01:27;325
+79621745227;+79789238007;2020-04-17 21:50:46;537
+79533778375;+79377134678;2020-03-03 01:00:00;385
+79602587005;+79696429332;2020-05-05 05:15:09;-1
+79893144987;+79274194203;2020-03-25 04:29:31;72
+79686861704;+79176303690;2020-02-16 06:48:53;762
+79573414652;+79880490672;2020-04-19 02:33:05;880
+79613856090;+79687031290;2020-01-03 20:32:22;-2
+79816510540;+79091469024;2020-03-09 04:05:21;849
+79617046976;+79243702390;2020-05-09 19:23:25;893
+79961331024;+79170708990;2020-01-13 08:25:48;93
+79606086738;+79341732226;2020-04-22 02:34:17;-2
+79522674940;+79704939239;2020-01-02 01:05:59;567
+79644433807;+79849189913;2020-03-21 22:23:48;42
+79994325594;+79906939777;2020-05-28 13:59:08;548
+79640319752;+79137376844;2020-02-06 09:10:51;755
+79266151534;+79091469024;2020-02-08 02:44:02;710
+79594742232;+79664169612;2020-03-11 15:52:00;155
+79241167134;+79839264101;2020-02-05 05:34:59;302
+79906189997;+79286095628;2020-03-01 15:30:13;888
+79013483459;+79813008149;2020-01-12 12:07:40;164
+79044321363;+79447324401;2020-01-24 10:50:19;966
+79209635425;+79962088970;2020-02-17 20:26:49;629
+79556546669;+79231983437;2020-03-30 21:10:30;750
+79681839690;+79696031290;2020-02-23 05:36:54;890
+79192527940;+79575818630;2020-04-25 23:29:07;742
+79545086785;+79657139198;2020-03-06 22:21:37;45
+79709796352;+79712483058;2020-03-02 22:57:48;675
+79640319752;+79766988037;2020-03-14 15:26:11;-1
+79906189997;+79751044936;2020-02-19 19:10:57;84
+79556546669;+79026152705;2020-03-30 18:16:06;415
+79687031290;+79084238781;2020-04-12 05:20:21;-2
+79189915473;+79053025711;2020-02-04 02:22:20;443
+79434102847;+79548961508;2020-01-30 17:13:15;804
+79217776975;+79189915473;2020-02-14 05:45:06;452
+79986215360;+79906939777;2020-03-06 13:13:51;-2
+79249707909;+79889861254;2020-05-04 08:03:30;343
+79712483058;+79740478483;2020-04-13 10:49:09;720
+79979138128;+79408862394;2020-01-19 11:54:26;-1
+79086475382;+79227186419;2020-03-15 00:51:06;404
+79032874068;+79628289534;2020-03-02 12:39:25;929
+79797161012;+79583109002;2020-03-24 01:55:10;116
+79477152666;+79053025711;2020-02-16 01:02:52;858
+79113187342;+79283775797;2020-02-15 12:23:44;251
+79053025711;+79122841287;2020-01-08 07:51:57;830
+79074614693;+79725102246;2020-01-16 05:59:04;702
+79209253134;+79822792838;2020-01-18 22:33:00;453
+79389160254;+79249707909;2020-02-05 09:47:30;-1
+79440794991;+79321543302;2020-05-23 01:22:42;333
+79162841289;+79211341670;2020-04-09 21:17:59;268
+79839351464;+79122841287;2020-04-18 18:00:56;-2
+79052896271;+79629339854;2020-05-05 19:54:17;-1
+79320590135;+79192527940;2020-01-31 18:07:06;566
+79015470564;+79887691115;2020-03-04 09:02:34;671
+79080466144;+79207211627;2020-01-04 01:01:04;506
+79955195228;+79043147455;2020-02-26 14:50:59;492
+79699925860;+79190384824;2020-01-31 15:58:07;804
+79200310497;+79643951619;2020-02-14 04:13:22;405
+79725102246;+79314123360;2020-03-25 10:56:41;843
+79084238781;+79451974866;2020-02-01 12:37:54;751
+79935970995;+79517708859;2020-01-10 18:49:00;994
+79529618655;+79660286108;2020-05-06 13:53:30;577
+79643495830;+79788721509;2020-02-01 10:48:07;672
+79180985553;+79105284330;2020-03-24 21:14:13;564
+79741473601;+79080373662;2020-03-14 08:34:41;-2
+79987655975;+79054221543;2020-03-29 14:22:07;53
+79926484537;+79129144235;2020-05-16 19:16:03;556
+79152228329;+79643951619;2020-01-10 07:08:34;-1
+79113449774;+79162841289;2020-04-19 22:39:20;615
+79320590135;+79170708990;2020-03-18 18:00:14;271
+79275584616;+79314123360;2020-03-14 12:54:46;-2
+79896166873;+79644433807;2020-03-03 19:04:31;641
+79880063064;+79095074723;2020-05-30 21:58:59;-1
+79643495830;+79028696923;2020-03-08 11:01:11;-1
+79267757119;+79264808473;2020-04-25 12:07:36;663
+79113618278;+79548961508;2020-05-30 03:32:24;-2
+79320590135;+79766988037;2020-02-15 11:08:17;-2
+79556546669;+79210856463;2020-02-12 04:44:12;-1
+79766119936;+79408339549;2020-04-27 00:38:05;58
+79381434569;+79580560086;2020-03-12 12:43:38;674
+79952081307;+79032303132;2020-02-22 03:07:42;380
+79286644224;+79398024564;2020-02-02 10:23:31;19
+79684804782;+79032303132;2020-03-23 08:20:16;966
+79827873183;+79113449774;2020-01-21 04:51:24;802
+79719753086;+79232620275;2020-04-21 23:01:17;169
+79866911726;+79993486801;2020-01-25 17:51:32;-2
+79552170471;+79975889517;2020-02-13 05:36:18;899
+79704937503;+79709028118;2020-02-07 17:41:48;818
+79182394133;+79171149666;2020-03-08 15:28:47;927
+79381434569;+79219775531;2020-02-25 13:13:51;547
+79631996163;+79671132864;2020-03-06 23:24:55;362
+79406775688;+79391656982;2020-03-10 13:55:08;994
+79209635425;+79182394133;2020-04-15 18:12:56;555
+79398024564;+79510211344;2020-02-13 06:19:45;-2
+79080373662;+79813400347;2020-05-15 04:13:51;872
+79286644224;+79355756271;2020-01-08 08:08:42;116
+79426855814;+79080372002;2020-04-17 22:10:17;-2
+79880063064;+79080466144;2020-03-31 14:05:35;820
+79704939239;+79893144987;2020-04-12 03:59:25;580
+79570080796;+79594742232;2020-02-24 22:55:17;-2
+79766364851;+79693220327;2020-02-24 20:16:21;579
+79091469024;+79524876551;2020-05-30 14:02:04;469
+79885061665;+79329654975;2020-01-23 23:47:27;649
+79580560086;+79929595597;2020-05-19 16:18:11;813
+79819376145;+79709796352;2020-03-14 05:04:39;681
+79681839690;+79211341670;2020-04-15 19:15:32;103
+79663826885;+79004136622;2020-02-16 01:29:16;490
+79603451681;+79536661498;2020-05-16 20:56:55;285
+79028696923;+79044287048;2020-05-13 15:58:28;-2
+79598685303;+79232620275;2020-03-17 19:19:24;816
+79901996020;+79446308702;2020-03-04 11:27:43;81
+79791661835;+79235191373;2020-05-05 14:49:46;947
+79858429808;+79058054767;2020-04-11 15:16:09;591
+79209635425;+79962088970;2020-02-24 01:11:42;626
+79082453868;+79182941837;2020-02-29 05:47:27;294
+79832921923;+79319654713;2020-01-02 11:44:28;117
+79376249781;+79788763222;2020-03-28 16:38:00;-2
+79113187342;+79709028118;2020-03-11 07:18:44;-1
+79888155548;+79406058515;2020-02-26 10:19:44;17
+79980102359;+79524876551;2020-01-02 08:58:16;534
+79753877737;+79162841289;2020-02-24 06:33:03;679
+79113765856;+79558589518;2020-04-23 13:09:05;344
+79171149666;+79662032108;2020-01-23 09:04:25;749
+79052896271;+79260230056;2020-02-28 22:15:07;-2
+79896166873;+79559277331;2020-05-01 19:17:55;730
+79754909127;+79173322577;2020-03-28 11:30:33;-1
+79188759063;+79956785183;2020-05-25 04:40:57;72
+79162841289;+79137376844;2020-01-19 14:25:49;818
+79385731031;+79637748907;2020-05-17 04:12:15;307
+79080372002;+79291708826;2020-01-06 19:37:22;-2
+79776925672;+79945802865;2020-02-28 03:26:24;16
+79044751342;+79093101913;2020-02-24 04:03:40;169
+79312286201;+79106136629;2020-05-01 16:24:16;9
+79209253134;+79335733704;2020-04-28 18:29:24;-2
+79471704590;+79803802876;2020-02-29 02:46:52;246
+79652271658;+79663826885;2020-05-08 21:57:33;578
+79631996163;+79543551151;2020-01-02 06:06:11;-1
+79472464010;+79871357830;2020-02-08 04:54:04;329
+79235191373;+79471704590;2020-02-18 13:11:08;-1
+79440645476;+79996552358;2020-01-14 10:22:44;552
+79362184105;+79400654005;2020-05-08 20:35:41;15
+79847387615;+79500089893;2020-05-28 08:00:34;268
+79032303132;+79047886119;2020-04-14 05:53:55;810
+79880490672;+79931039617;2020-05-15 08:05:05;90
+79728682061;+79813400347;2020-03-21 09:45:01;511
+79322061386;+79287529631;2020-03-26 16:39:45;501
+79212087143;+79880977698;2020-05-24 21:03:03;802
+79697026786;+79441072193;2020-02-15 03:01:51;552
+79203949464;+79047886119;2020-02-19 01:58:20;970
+79799884052;+79850299486;2020-04-04 19:59:38;-2
+79605796779;+79054221543;2020-01-16 03:29:54;239
+79406058515;+79543551151;2020-02-24 10:11:33;886
+79994325594;+79391656982;2020-04-11 17:38:38;857
+79956785183;+79603451681;2020-01-18 18:49:55;449
+79766364851;+79086392509;2020-03-28 16:13:29;253
+79956785183;+79054026179;2020-04-14 23:24:46;-1
+79866911726;+79747983853;2020-04-09 18:16:42;160
+79831336961;+79590518050;2020-04-04 04:39:33;582
+79445474633;+79625140868;2020-03-23 15:26:44;-2
+79696031290;+79748939206;2020-02-17 16:28:32;652
+79381434569;+79044287048;2020-03-04 07:02:05;208
+79113618278;+79712483058;2020-01-08 01:51:26;-2
+79191866654;+79815576623;2020-02-09 18:18:11;23
+79837498700;+79381434569;2020-03-24 07:26:27;435
+79412045716;+79094666319;2020-03-18 06:41:54;-2
+79385592937;+79094666319;2020-03-16 09:59:07;669
+79955195228;+79731568994;2020-03-03 12:05:34;640
+79613856090;+79261435570;2020-05-04 15:49:15;379
+79408339549;+79084009750;2020-02-06 16:02:38;435
+79794344500;+79032303132;2020-03-23 16:19:36;654
+79665470635;+79450717457;2020-05-26 20:01:01;502
+79385731031;+79839264101;2020-05-19 22:41:20;-2
+79633270585;+79163377741;2020-05-06 19:05:05;-2
+79563201410;+79791034266;2020-03-01 01:37:16;-1
+79993486801;+79287529631;2020-01-26 00:27:23;133
+79994325594;+79082453868;2020-01-18 17:29:55;643
+79082453868;+79580560086;2020-02-13 19:17:08;189
+79379726440;+79210856463;2020-02-16 17:38:46;313
+79253110192;+79626551982;2020-04-19 16:15:18;840
+79137538995;+79318886864;2020-03-16 03:03:27;818
+79605796779;+79828419074;2020-01-24 20:58:39;-2
+79318886864;+79095074723;2020-04-13 11:50:23;744
+79486904218;+79945802865;2020-01-28 22:20:58;38
+79940666226;+79488931918;2020-03-07 10:57:03;330
+79791661835;+79267068674;2020-02-29 06:30:27;760
+79954659313;+79287784306;2020-02-21 06:14:40;408
+79816510540;+79610907210;2020-01-19 14:28:30;663
+79445474633;+79832921923;2020-02-13 00:58:38;940
+79510211344;+79210243119;2020-03-14 16:41:25;764
+79743872599;+79034687853;2020-01-24 20:53:18;-1
+79996552358;+79979138128;2020-03-29 09:38:53;362
+79160231643;+79799884052;2020-02-02 21:12:52;301
+79505911293;+79948925259;2020-05-09 15:02:03;481
+79473584346;+79680691275;2020-05-27 01:14:27;939
+79841430347;+79511713952;2020-04-05 12:12:22;162
+79753877737;+79871556516;2020-04-10 19:00:57;-1
+79487305727;+79517708859;2020-05-29 23:27:32;99
+79986215360;+79015470564;2020-03-19 04:52:38;-1
+79489005245;+79551562689;2020-05-25 13:08:35;-2
+79996552358;+79267068674;2020-04-22 17:53:59;976
+79335733704;+79914976048;2020-01-02 04:30:18;807
+79498453872;+79743830987;2020-05-05 01:07:25;961
+79792861678;+79408862394;2020-04-25 15:18:24;-2
+79095914385;+79235643827;2020-03-24 01:04:39;-2
+79316033174;+79788763222;2020-04-08 13:53:07;-2
+79097661017;+79729717947;2020-02-09 03:48:11;-1
+79505972262;+79986215360;2020-01-21 23:05:22;-2
+79130522335;+79342376328;2020-05-15 13:49:34;32
+79217776975;+79513712192;2020-03-31 07:37:07;440
+79931039617;+79428668382;2020-03-06 16:44:34;748
+79160231643;+79700005937;2020-05-05 09:58:58;582
+79515819950;+79336781617;2020-02-09 04:24:14;598
+79173322577;+79697402495;2020-05-07 02:40:56;983
+79212087143;+79741634772;2020-01-02 09:58:32;289
+79871357830;+79792861678;2020-01-22 15:56:58;684
+79305179732;+79834130783;2020-04-11 09:55:32;80
+79788763222;+79240960136;2020-02-24 17:33:51;107
+79673456568;+79645083008;2020-03-12 01:19:08;226
+79712483058;+79080466144;2020-03-12 04:34:17;628
+79066028576;+79699925860;2020-05-02 19:47:22;-1
+79816510540;+79037543304;2020-05-26 06:50:26;916
+79267057194;+79086475382;2020-04-05 03:23:59;574
+79652271658;+79697402495;2020-04-03 01:29:46;187
+79410415253;+79400555439;2020-02-20 14:43:03;967
+79227186419;+79261088918;2020-03-01 16:17:16;587
+79570080796;+79602573462;2020-01-28 18:04:41;299
+79590518050;+79097661017;2020-05-21 06:38:26;788
+79221204780;+79843203441;2020-05-09 19:43:03;154
+79719753086;+79661780724;2020-04-25 00:46:13;882
+79513712192;+79176303690;2020-05-08 06:16:09;-2
+79645083008;+79215636704;2020-03-06 12:12:25;535
+79082027467;+79952081307;2020-01-08 18:56:52;-2
+79044287048;+79797161012;2020-05-11 06:14:34;864
+79240960136;+79410415253;2020-04-15 20:32:38;793
+79411765984;+79661780724;2020-02-29 01:07:57;522
+79862422057;+79385592937;2020-04-10 10:56:07;-1
+79688462924;+79695733207;2020-03-09 16:30:07;512
+79960813237;+79511713952;2020-05-28 20:06:16;144
+79400555439;+79426855814;2020-02-02 00:32:06;523
+79034687853;+79071086202;2020-05-02 07:26:30;836
+79241167134;+79695733207;2020-04-20 11:41:57;423
+79654178456;+79697026786;2020-03-22 20:44:55;470
+79260230056;+79052896271;2020-04-09 23:52:41;151
+79906189997;+79286644224;2020-03-02 04:29:31;957
+79681839690;+79993486801;2020-02-08 10:57:40;-1
+79778843365;+79010628518;2020-03-13 22:28:45;570
+79146832755;+79050148508;2020-01-25 20:28:20;885
+79480506353;+79871556516;2020-04-03 13:08:25;968
+79066827133;+79176303690;2020-02-28 01:07:35;520
+79889861254;+79428668382;2020-05-07 11:10:50;457
+79878847274;+79241167134;2020-02-10 19:33:32;448
+79341732226;+79002011624;2020-04-01 05:21:54;623
+79598685303;+79267057194;2020-05-03 15:47:53;115
+79209106731;+79362184105;2020-02-23 05:51:14;-2
+79095914385;+79975889517;2020-01-10 22:56:19;261
+79267068674;+79058054767;2020-03-24 07:13:34;453
+79159121272;+79052896271;2020-01-06 06:40:34;171
+79400989298;+79264808473;2020-02-24 22:40:24;818
+79621745227;+79887691115;2020-01-08 12:14:54;108
+79192527940;+79939202429;2020-04-29 18:40:15;353
+79207523013;+79170708990;2020-04-02 06:42:49;-2
+79385592937;+79435850776;2020-05-23 14:02:34;-1
+79815576623;+79605796779;2020-03-17 02:05:36;401
+79841430347;+79644433807;2020-01-20 07:01:42;-1
+79570080796;+79255872032;2020-04-17 14:08:59;-2
+79095074723;+79090689603;2020-03-10 09:42:56;356
+79232174892;+79610907210;2020-04-15 15:18:58;307
+79880675713;+79956785183;2020-01-03 16:33:46;52
+79408339549;+79526593203;2020-01-22 02:10:39;878
+79487305727;+79605796779;2020-02-17 19:13:42;-2
+79753877737;+79264808473;2020-02-11 19:42:37;835
+79536661498;+79010628518;2020-05-06 10:33:04;-1
+79543551151;+79318886864;2020-03-19 20:27:54;159
+79731568994;+79113187342;2020-03-13 11:19:48;18
+79408862394;+79914976048;2020-03-15 01:40:22;190
+79993486801;+79657139198;2020-05-18 04:34:48;654
+79106136629;+79389160254;2020-05-04 09:29:45;827
+79004136622;+79640319752;2020-02-05 11:45:12;312
+79791034266;+79071086202;2020-02-24 19:53:34;400
+79610907210;+79812468800;2020-03-02 19:37:52;73
+79697026786;+79871357830;2020-04-17 02:29:31;486
+79858429808;+79960970353;2020-03-31 19:02:54;681
+79267285698;+79217776975;2020-04-25 18:26:54;76
+79267285698;+79329654975;2020-04-15 15:29:15;878
+79013483459;+79331708009;2020-05-27 08:18:14;11
+79695733207;+79559277331;2020-03-24 10:31:09;83
+79162841289;+79152697212;2020-03-03 20:25:25;297
+79318623738;+79750149565;2020-03-30 12:40:08;578
+79341732226;+79267757119;2020-03-11 19:17:03;374
+79321543302;+79274194203;2020-04-27 07:52:21;550
+79715339227;+79837498700;2020-05-21 02:22:49;-2
+79378125821;+79391656982;2020-01-02 10:49:58;691
+79986215360;+79408862394;2020-04-15 14:03:40;57
+79792861678;+79789238007;2020-05-21 23:11:42;-1
+79932907826;+79337048221;2020-01-15 06:06:54;-2
+79543551151;+79066028576;2020-03-15 07:52:01;693
+79261088918;+79291708826;2020-04-08 20:51:47;643
+79704127241;+79173322577;2020-01-23 14:55:40;-2
+79209106731;+79331708009;2020-04-16 15:11:30;379
+79766364851;+79862422057;2020-01-25 14:54:40;334
+79994363784;+79755448270;2020-05-11 02:13:00;762
+79929595597;+79090060130;2020-05-28 08:47:45;84
+79051329031;+79524876551;2020-05-12 00:52:03;-1
+79210243119;+79416150594;2020-04-23 18:01:22;-1
+79305747938;+79559277331;2020-05-28 19:52:54;344
+79817609499;+79269739830;2020-04-07 17:17:22;576
+79660286108;+79657139198;2020-04-02 09:15:47;202
+79637748907;+79687304268;2020-01-12 08:20:26;783
+79743872599;+79122841287;2020-03-21 19:15:18;164
+79450717457;+79451974866;2020-04-12 02:29:13;452
+79893144987;+79750149565;2020-02-08 06:23:09;576
+79220722240;+79731568994;2020-03-17 16:22:04;356
+79813400347;+79190384824;2020-04-04 07:37:09;240
+79379726440;+79828419074;2020-01-19 20:37:30;-1
+79305179732;+79540725003;2020-04-16 22:24:06;-1
+79240960136;+79543551151;2020-03-22 19:42:09;-1
+79095074723;+79445474633;2020-01-11 09:01:01;172
+79526593203;+79122841287;2020-02-19 07:30:10;-1
+79548961508;+79396450711;2020-02-29 02:33:17;375
+79613856090;+79305747938;2020-05-22 06:24:04;27
+79513712192;+79261435570;2020-04-23 18:26:12;677
+79119914000;+79148864251;2020-01-30 23:19:03;154
+79176303690;+79740478483;2020-03-31 00:09:55;372
+79709028118;+79725102246;2020-04-01 04:12:28;132
+79137376844;+79319654713;2020-02-12 16:09:54;-1
+79267057194;+79054026179;2020-03-08 07:56:56;975
+79080372002;+79882994952;2020-01-30 13:12:39;-2
+79320590135;+79190384824;2020-05-08 10:26:29;528
+79911048465;+79967027635;2020-02-24 04:46:03;571
+79729717947;+79026152705;2020-03-31 14:36:08;969
+79570457507;+79400654005;2020-04-22 20:36:50;559
+79643495830;+79980275762;2020-03-03 08:46:11;148
+79269739830;+79687304268;2020-04-04 19:56:07;159
+79215636704;+79080373662;2020-03-22 19:27:07;803
+79488931918;+79091469024;2020-02-16 22:23:54;660
+79130522335;+79552170471;2020-04-08 06:46:34;509
+79540725003;+79095914385;2020-01-17 23:09:01;982
+79452468189;+79232620275;2020-05-07 20:02:21;204
+79858429808;+79557850912;2020-02-13 10:24:36;401
+79410415253;+79082453868;2020-02-26 08:51:29;790
+79728682061;+79044751342;2020-05-20 21:14:16;-1
+79750149565;+79047886119;2020-01-12 13:35:57;-1
+79035723941;+79487539291;2020-05-26 03:42:52;859
+79610907210;+79463501333;2020-03-28 04:20:06;-2
+79700005937;+79961331024;2020-05-21 23:25:21;544
+79511713952;+79558589518;2020-02-19 05:06:11;138
+79598685303;+79408862394;2020-02-17 00:17:44;717
+79473584346;+79207523013;2020-05-30 13:12:42;96
+79189915473;+79035723941;2020-04-28 11:16:17;80
+79983853744;+79799884052;2020-04-21 17:29:51;988
+79791034266;+79182394133;2020-03-13 22:21:44;561
